epoch,class_name,class_idx,f1,precision,recall
11,Industrial or commercial units,1,0.454545,0.75,0.326087
11,Arable land,2,0.785287,0.862782,0.720565
11,Permanent crops,3,0.424581,0.575758,0.336283
11,Pastures,4,0.69627,0.753846,0.646865
11,Complex cultivation patterns,5,0.570458,0.589474,0.552632
11,Land principally occupied by agriculture,6,0.0,0.0,0.0
11,Agro-forestry areas,7,0.740331,0.744444,0.736264
11,Broad-leaved forest,8,0.618932,0.667539,0.576923
11,Coniferous forest,9,0.755037,0.782418,0.729508
11,Mixed forest,10,0.733394,0.678451,0.79802
11,Natural grassland and sparsely vegetated areas,11,0.474576,0.666667,0.368421
11,"Moors, heathland and sclerophyllous vegetation",12,0.178571,0.5,0.108696
11,"Transitional woodland, shrub",13,0.581609,0.658854,0.520576
11,"Beaches, dunes, sands",14,0.444444,0.666667,0.333333
11,Inland wetlands,15,0.425532,0.645161,0.31746
11,Coastal wetlands,16,0.0,0.0,0.0
11,Inland waters,17,0.739003,0.792453,0.692308
11,Marine waters,18,0.925816,0.939759,0.912281
12,Urban fabric,0,0.675603,0.736842,0.623762
12,Industrial or commercial units,1,0.444444,0.615385,0.347826
12,Arable land,2,0.797997,0.85205,0.750392
12,Permanent crops,3,0.435644,0.494382,0.389381
12,Pastures,4,0.66537,0.810427,0.564356
12,Complex cultivation patterns,5,0.572848,0.576667,0.569079
12,Land principally occupied by agriculture,6,0.0,0.0,0.0
12,Agro-forestry areas,7,0.778378,0.765957,0.791209
12,Broad-leaved forest,8,0.620024,0.664083,0.581448
12,Coniferous forest,9,0.752412,0.788764,0.719262
12,Mixed forest,10,0.743709,0.702465,0.790099
12,Natural grassland and sparsely vegetated areas,11,0.415094,0.733333,0.289474
12,"Moors, heathland and sclerophyllous vegetation",12,0.253968,0.470588,0.173913
12,"Transitional woodland, shrub",13,0.572104,0.672222,0.497942
12,"Beaches, dunes, sands",14,0.444444,0.666667,0.333333
12,Inland wetlands,15,0.380952,0.761905,0.253968
12,Coastal wetlands,16,0.0,0.0,0.0
12,Inland waters,17,0.725,0.84058,0.637363
12,Marine waters,18,0.931343,0.951219,0.912281
13,Urban fabric,0,0.669975,0.671642,0.668317
13,Industrial or commercial units,1,0.506667,0.655172,0.413043
13,Arable land,2,0.797297,0.862888,0.740973
13,Permanent crops,3,0.435233,0.525,0.371681
13,Pastures,4,0.683544,0.756,0.623762
13,Complex cultivation patterns,5,0.58216,0.555224,0.611842
13,Land principally occupied by agriculture,6,0.0,0.0,0.0
13,Agro-forestry areas,7,0.756477,0.715686,0.802198
13,Broad-leaved forest,8,0.635824,0.668329,0.606335
13,Coniferous forest,9,0.758842,0.795506,0.72541
13,Mixed forest,10,0.747875,0.714801,0.784158
13,Natural grassland and sparsely vegetated areas,11,0.384615,0.714286,0.263158
13,"Moors, heathland and sclerophyllous vegetation",12,0.307692,0.526316,0.217391
13,"Transitional woodland, shrub",13,0.562044,0.6875,0.475309
13,"Beaches, dunes, sands",14,0.444444,0.666667,0.333333
13,Inland wetlands,15,0.426966,0.730769,0.301587
13,Coastal wetlands,16,0.0,0.0,0.0
13,Inland waters,17,0.73494,0.813333,0.67033
13,Marine waters,18,0.937313,0.957317,0.918129
14,Urban fabric,0,0.685279,0.703125,0.668317
14,Industrial or commercial units,1,0.513513,0.678571,0.413043
14,Arable land,2,0.79798,0.860254,0.744113
14,Permanent crops,3,0.425532,0.533333,0.353982
14,Pastures,4,0.682569,0.768595,0.613861
14,Complex cultivation patterns,5,0.570492,0.568627,0.572368
14,Land principally occupied by agriculture,6,0.0,0.0,0.0
14,Agro-forestry areas,7,0.773481,0.777778,0.769231
14,Broad-leaved forest,8,0.624852,0.655087,0.597285
14,Coniferous forest,9,0.768421,0.790043,0.747951
14,Mixed forest,10,0.734733,0.709024,0.762376
14,Natural grassland and sparsely vegetated areas,11,0.384615,0.714286,0.263158
14,"Moors, heathland and sclerophyllous vegetation",12,0.237288,0.538462,0.152174
14,"Transitional woodland, shrub",13,0.561963,0.696049,0.471193
14,"Beaches, dunes, sands",14,0.444444,0.666667,0.333333
14,Inland wetlands,15,0.365854,0.789474,0.238095
14,Coastal wetlands,16,0.0,0.0,0.0
14,Inland waters,17,0.708861,0.835821,0.615385
14,Marine waters,18,0.934524,0.951515,0.918129
15,Urban fabric,0,0.666667,0.697297,0.638614
15,Industrial or commercial units,1,0.5,0.633333,0.413043
15,Arable land,2,0.789429,0.863806,0.726845
15,Permanent crops,3,0.410811,0.527778,0.336283
15,Pastures,4,0.6875,0.725275,0.653465
15,Complex cultivation patterns,5,0.585056,0.566154,0.605263
15,Land principally occupied by agriculture,6,0.0,0.0,0.0
15,Agro-forestry areas,7,0.744898,0.695238,0.802198
15,Broad-leaved forest,8,0.635071,0.666667,0.606335
15,Coniferous forest,9,0.76452,0.788671,0.741803
15,Mixed forest,10,0.730697,0.696589,0.768317
15,Natural grassland and sparsely vegetated areas,11,0.363636,0.588235,0.263158
15,"Moors, heathland and sclerophyllous vegetation",12,0.3125,0.555556,0.217391
15,"Transitional woodland, shrub",13,0.579261,0.688385,0.5
15,"Beaches, dunes, sands",14,0.5,1.0,0.333333
15,Inland wetlands,15,0.409091,0.72,0.285714
15,Coastal wetlands,16,0.0,0.0,0.0
15,Inland waters,17,0.73494,0.813333,0.67033
15,Marine waters,18,0.925816,0.939759,0.912281
